rutaImagen,nombreArchivo,clase,extension,tamanoBytes,valida,error,idImagen
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (216).jpg,Corn_Gray_Spot (216).jpg,Bercak Daun,.jpg,15562,True,,130
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (217).JPG,Corn_Gray_Spot (217).JPG,Bercak Daun,.jpg,15412,True,,131
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (218).JPG,Corn_Gray_Spot (218).JPG,Bercak Daun,.jpg,15425,True,,132
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (219).JPG,Corn_Gray_Spot (219).JPG,Bercak Daun,.jpg,17519,True,,133
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (22).jpg,Corn_Gray_Spot (22).jpg,Bercak Daun,.jpg,71415,True,,134
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (220).JPG,Corn_Gray_Spot (220).JPG,Bercak Daun,.jpg,17604,True,,135
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (221).JPG,Corn_Gray_Spot (221).JPG,Bercak Daun,.jpg,14835,True,,136
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (222).JPG,Corn_Gray_Spot (222).JPG,Bercak Daun,.jpg,10418,True,,137
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (223).jpg,Corn_Gray_Spot (223).jpg,Bercak Daun,.jpg,13830,True,,138
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (224).JPG,Corn_Gray_Spot (224).JPG,Bercak Daun,.jpg,15572,True,,139
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (225).jpg,Corn_Gray_Spot (225).jpg,Bercak Daun,.jpg,12700,True,,140
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (226).JPG,Corn_Gray_Spot (226).JPG,Bercak Daun,.jpg,20380,True,,141
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (227).JPG,Corn_Gray_Spot (227).JPG,Bercak Daun,.jpg,12227,True,,142
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (228).JPG,Corn_Gray_Spot (228).JPG,Bercak Daun,.jpg,18721,True,,143
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (229).JPG,Corn_Gray_Spot (229).JPG,Bercak Daun,.jpg,11776,True,,144
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (23).jpg,Corn_Gray_Spot (23).jpg,Bercak Daun,.jpg,358384,True,,145
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (230).JPG,Corn_Gray_Spot (230).JPG,Bercak Daun,.jpg,19181,True,,146
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (231).JPG,Corn_Gray_Spot (231).JPG,Bercak Daun,.jpg,14382,True,,147
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (232).JPG,Corn_Gray_Spot (232).JPG,Bercak Daun,.jpg,16204,True,,148
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (233).JPG,Corn_Gray_Spot (233).JPG,Bercak Daun,.jpg,16704,True,,149
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (234).JPG,Corn_Gray_Spot (234).JPG,Bercak Daun,.jpg,19025,True,,150
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (235).JPG,Corn_Gray_Spot (235).JPG,Bercak Daun,.jpg,17666,True,,151
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (236).JPG,Corn_Gray_Spot (236).JPG,Bercak Daun,.jpg,16674,True,,152
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (237).JPG,Corn_Gray_Spot (237).JPG,Bercak Daun,.jpg,16017,True,,153
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (238).JPG,Corn_Gray_Spot (238).JPG,Bercak Daun,.jpg,13878,True,,154
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (239).JPG,Corn_Gray_Spot (239).JPG,Bercak Daun,.jpg,13271,True,,155
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (24).jpg,Corn_Gray_Spot (24).jpg,Bercak Daun,.jpg,36217,True,,156
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (240).JPG,Corn_Gray_Spot (240).JPG,Bercak Daun,.jpg,12334,True,,157
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (241).JPG,Corn_Gray_Spot (241).JPG,Bercak Daun,.jpg,20264,True,,158
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (242).JPG,Corn_Gray_Spot (242).JPG,Bercak Daun,.jpg,16415,True,,159
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (243).JPG,Corn_Gray_Spot (243).JPG,Bercak Daun,.jpg,13675,True,,160
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (244).JPG,Corn_Gray_Spot (244).JPG,Bercak Daun,.jpg,15121,True,,161
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (245).JPG,Corn_Gray_Spot (245).JPG,Bercak Daun,.jpg,17266,True,,162
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (246).JPG,Corn_Gray_Spot (246).JPG,Bercak Daun,.jpg,15204,True,,163
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (247).JPG,Corn_Gray_Spot (247).JPG,Bercak Daun,.jpg,21961,True,,164
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (248).JPG,Corn_Gray_Spot (248).JPG,Bercak Daun,.jpg,15811,True,,165
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (249).JPG,Corn_Gray_Spot (249).JPG,Bercak Daun,.jpg,12336,True,,166
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (25).jpg,Corn_Gray_Spot (25).jpg,Bercak Daun,.jpg,17042,True,,167
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (250).JPG,Corn_Gray_Spot (250).JPG,Bercak Daun,.jpg,15846,True,,168
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (251).jpg,Corn_Gray_Spot (251).jpg,Bercak Daun,.jpg,20135,True,,169
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (252).JPG,Corn_Gray_Spot (252).JPG,Bercak Daun,.jpg,12777,True,,170
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (253).JPG,Corn_Gray_Spot (253).JPG,Bercak Daun,.jpg,14521,True,,171
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (254).JPG,Corn_Gray_Spot (254).JPG,Bercak Daun,.jpg,18829,True,,172
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (255).jpg,Corn_Gray_Spot (255).jpg,Bercak Daun,.jpg,10645,True,,173
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (256).jpg,Corn_Gray_Spot (256).jpg,Bercak Daun,.jpg,12812,True,,174
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (257).JPG,Corn_Gray_Spot (257).JPG,Bercak Daun,.jpg,14118,True,,175
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (258).JPG,Corn_Gray_Spot (258).JPG,Bercak Daun,.jpg,17033,True,,176
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (259).JPG,Corn_Gray_Spot (259).JPG,Bercak Daun,.jpg,15613,True,,177
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (26).jpg,Corn_Gray_Spot (26).jpg,Bercak Daun,.jpg,139046,True,,178
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (260).JPG,Corn_Gray_Spot (260).JPG,Bercak Daun,.jpg,14373,True,,179
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (261).JPG,Corn_Gray_Spot (261).JPG,Bercak Daun,.jpg,15234,True,,180
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (262).JPG,Corn_Gray_Spot (262).JPG,Bercak Daun,.jpg,18007,True,,181
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (263).JPG,Corn_Gray_Spot (263).JPG,Bercak Daun,.jpg,16810,True,,182
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (264).JPG,Corn_Gray_Spot (264).JPG,Bercak Daun,.jpg,20168,True,,183
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (265).jpg,Corn_Gray_Spot (265).jpg,Bercak Daun,.jpg,11867,True,,184
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (266).JPG,Corn_Gray_Spot (266).JPG,Bercak Daun,.jpg,18782,True,,185
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (267).JPG,Corn_Gray_Spot (267).JPG,Bercak Daun,.jpg,18785,True,,186
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (268).jpg,Corn_Gray_Spot (268).jpg,Bercak Daun,.jpg,17521,True,,187
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (269).JPG,Corn_Gray_Spot (269).JPG,Bercak Daun,.jpg,18468,True,,188
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (27).jpg,Corn_Gray_Spot (27).jpg,Bercak Daun,.jpg,74500,True,,189
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (270).JPG,Corn_Gray_Spot (270).JPG,Bercak Daun,.jpg,12964,True,,190
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (271).JPG,Corn_Gray_Spot (271).JPG,Bercak Daun,.jpg,16573,True,,191
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (272).jpg,Corn_Gray_Spot (272).jpg,Bercak Daun,.jpg,12039,True,,192
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (273).JPG,Corn_Gray_Spot (273).JPG,Bercak Daun,.jpg,12357,True,,193
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (274).JPG,Corn_Gray_Spot (274).JPG,Bercak Daun,.jpg,20089,True,,194
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (275).JPG,Corn_Gray_Spot (275).JPG,Bercak Daun,.jpg,19185,True,,195
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (276).JPG,Corn_Gray_Spot (276).JPG,Bercak Daun,.jpg,15129,True,,196
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (277).JPG,Corn_Gray_Spot (277).JPG,Bercak Daun,.jpg,12564,True,,197
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (278).JPG,Corn_Gray_Spot (278).JPG,Bercak Daun,.jpg,19069,True,,198
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (279).JPG,Corn_Gray_Spot (279).JPG,Bercak Daun,.jpg,21230,True,,199
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (28).jpg,Corn_Gray_Spot (28).jpg,Bercak Daun,.jpg,27360,True,,200
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (280).jpg,Corn_Gray_Spot (280).jpg,Bercak Daun,.jpg,13461,True,,201
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (281).JPG,Corn_Gray_Spot (281).JPG,Bercak Daun,.jpg,14732,True,,202
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (282).JPG,Corn_Gray_Spot (282).JPG,Bercak Daun,.jpg,14728,True,,203
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (283).JPG,Corn_Gray_Spot (283).JPG,Bercak Daun,.jpg,13862,True,,204
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (284).JPG,Corn_Gray_Spot (284).JPG,Bercak Daun,.jpg,21789,True,,205
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (285).JPG,Corn_Gray_Spot (285).JPG,Bercak Daun,.jpg,21030,True,,206
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (286).JPG,Corn_Gray_Spot (286).JPG,Bercak Daun,.jpg,14312,True,,207
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (287).jpg,Corn_Gray_Spot (287).jpg,Bercak Daun,.jpg,13498,True,,208
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (288).JPG,Corn_Gray_Spot (288).JPG,Bercak Daun,.jpg,18773,True,,209
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (289).JPG,Corn_Gray_Spot (289).JPG,Bercak Daun,.jpg,16297,True,,210
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (29).jpg,Corn_Gray_Spot (29).jpg,Bercak Daun,.jpg,45292,True,,211
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (290).JPG,Corn_Gray_Spot (290).JPG,Bercak Daun,.jpg,17014,True,,212
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (291).JPG,Corn_Gray_Spot (291).JPG,Bercak Daun,.jpg,13668,True,,213
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (292).jpg,Corn_Gray_Spot (292).jpg,Bercak Daun,.jpg,19726,True,,214
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (293).JPG,Corn_Gray_Spot (293).JPG,Bercak Daun,.jpg,13225,True,,215
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (294).JPG,Corn_Gray_Spot (294).JPG,Bercak Daun,.jpg,13458,True,,216
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (295).JPG,Corn_Gray_Spot (295).JPG,Bercak Daun,.jpg,14979,True,,217
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (296).JPG,Corn_Gray_Spot (296).JPG,Bercak Daun,.jpg,10507,True,,218
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (297).JPG,Corn_Gray_Spot (297).JPG,Bercak Daun,.jpg,17554,True,,219
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (298).JPG,Corn_Gray_Spot (298).JPG,Bercak Daun,.jpg,14829,True,,220
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (299).JPG,Corn_Gray_Spot (299).JPG,Bercak Daun,.jpg,17692,True,,221
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (3).jpg,Corn_Gray_Spot (3).jpg,Bercak Daun,.jpg,73619,True,,222
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (30).jpg,Corn_Gray_Spot (30).jpg,Bercak Daun,.jpg,37266,True,,223
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (300).JPG,Corn_Gray_Spot (300).JPG,Bercak Daun,.jpg,12844,True,,224
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (301).JPG,Corn_Gray_Spot (301).JPG,Bercak Daun,.jpg,16253,True,,225
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (302).JPG,Corn_Gray_Spot (302).JPG,Bercak Daun,.jpg,20327,True,,226
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (303).JPG,Corn_Gray_Spot (303).JPG,Bercak Daun,.jpg,14768,True,,227
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (304).JPG,Corn_Gray_Spot (304).JPG,Bercak Daun,.jpg,19229,True,,228
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (305).JPG,Corn_Gray_Spot (305).JPG,Bercak Daun,.jpg,12093,True,,229
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (306).JPG,Corn_Gray_Spot (306).JPG,Bercak Daun,.jpg,11420,True,,230
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (307).JPG,Corn_Gray_Spot (307).JPG,Bercak Daun,.jpg,13247,True,,231
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (308).JPG,Corn_Gray_Spot (308).JPG,Bercak Daun,.jpg,12259,True,,232
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (309).JPG,Corn_Gray_Spot (309).JPG,Bercak Daun,.jpg,17198,True,,233
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (31).jpg,Corn_Gray_Spot (31).jpg,Bercak Daun,.jpg,18236,True,,234
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (310).JPG,Corn_Gray_Spot (310).JPG,Bercak Daun,.jpg,18284,True,,235
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (311).jpg,Corn_Gray_Spot (311).jpg,Bercak Daun,.jpg,10880,True,,236
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (312).JPG,Corn_Gray_Spot (312).JPG,Bercak Daun,.jpg,17711,True,,237
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (313).JPG,Corn_Gray_Spot (313).JPG,Bercak Daun,.jpg,16398,True,,238
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (314).JPG,Corn_Gray_Spot (314).JPG,Bercak Daun,.jpg,14885,True,,239
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (315).JPG,Corn_Gray_Spot (315).JPG,Bercak Daun,.jpg,20817,True,,240
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (316).JPG,Corn_Gray_Spot (316).JPG,Bercak Daun,.jpg,17711,True,,241
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (317).JPG,Corn_Gray_Spot (317).JPG,Bercak Daun,.jpg,15990,True,,242
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (318).JPG,Corn_Gray_Spot (318).JPG,Bercak Daun,.jpg,12969,True,,243
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (319).JPG,Corn_Gray_Spot (319).JPG,Bercak Daun,.jpg,12152,True,,244
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (32).jpg,Corn_Gray_Spot (32).jpg,Bercak Daun,.jpg,1047501,True,,245
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (320).JPG,Corn_Gray_Spot (320).JPG,Bercak Daun,.jpg,16266,True,,246
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (321).JPG,Corn_Gray_Spot (321).JPG,Bercak Daun,.jpg,18700,True,,247
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (322).JPG,Corn_Gray_Spot (322).JPG,Bercak Daun,.jpg,17083,True,,248
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (323).JPG,Corn_Gray_Spot (323).JPG,Bercak Daun,.jpg,14518,True,,249
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (324).JPG,Corn_Gray_Spot (324).JPG,Bercak Daun,.jpg,16836,True,,250
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (325).jpg,Corn_Gray_Spot (325).jpg,Bercak Daun,.jpg,17827,True,,251
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (326).JPG,Corn_Gray_Spot (326).JPG,Bercak Daun,.jpg,16458,True,,252
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (327).JPG,Corn_Gray_Spot (327).JPG,Bercak Daun,.jpg,14577,True,,253
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (328).JPG,Corn_Gray_Spot (328).JPG,Bercak Daun,.jpg,14795,True,,254
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (329).JPG,Corn_Gray_Spot (329).JPG,Bercak Daun,.jpg,15412,True,,255
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (33).jpg,Corn_Gray_Spot (33).jpg,Bercak Daun,.jpg,173931,True,,256
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (330).JPG,Corn_Gray_Spot (330).JPG,Bercak Daun,.jpg,18871,True,,257
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (331).JPG,Corn_Gray_Spot (331).JPG,Bercak Daun,.jpg,17577,True,,258
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\Corn_Gray_Spot (332).jpg,Corn_Gray_Spot (332).jpg,Bercak Daun,.jpg,18116,True,,259
